Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9","Regional strain value, cardiac phase_10","Regional strain value, cardiac phase_11","Regional strain value, cardiac phase_12","Regional strain value, cardiac phase_13","Regional strain value, cardiac phase_14"
5765,0,-0.0124165951132534,-0.107383079528821,-0.11427152176963,-0.235535898003564,-0.1692045155231,-0.14703390636866,-0.10717644139068,-0.0855019027143827,-0.0680664714441874,-0.0326669340282231,-0.0161966741030072,0.0360778078573445,-0.0187255381657291
5766,0,0.0075804711017966,-0.0683574160257424,-0.0971560228945433,-0.19105460468076,-0.155479418491746,-0.143493015483991,-0.102592442659869,-0.0767081674921043,-0.0430732509664677,-0.0250920305222879,-0.0128578991661296,0.0230449018472754,-0.0105727760513337
5767,0,0.0396424066926919,-0.0238990488758511,-0.0594314769148907,-0.155053351380337,-0.115777517420486,-0.102137465400906,-0.0949839413927952,-0.09553619524134,-0.0553509678320504,-0.0336281421246566,-0.043335427433578,0.0311183740613925,0.0547900743278833
5768,0,-0.0135936310603781,-0.0974862877685435,-0.108370321408595,-0.213728634685594,-0.155554696627703,-0.123853394064374,-0.0951158004117797,-0.0723617215877143,-0.0584914057480709,-0.0235286929756876,0.000609153797991535,0.0488960155588625,-0.0197000889511768
5769,0,-0.0233740841130586,-0.0983262359715382,-0.109725957721022,-0.233463476061013,-0.172420489772433,-0.151743663756343,-0.100355547883609,-0.0590955185990248,-0.0415212334867399,-0.0188671883225758,0.00606728460674399,0.0418684769437059,-0.032850580194641
5770,0,0.0420788697770664,-0.0284285388937254,-0.064251423552267,-0.160385312697012,-0.122735211641356,-0.103110607234992,-0.0977896868654783,-0.0964971766548688,-0.0573514237750821,-0.0344335333699529,-0.0418916504062716,0.0336723596632336,0.0511826446527617
5771,0,0.0104432869184208,-0.0658773112999419,-0.0925828504003613,-0.155790995597391,-0.122697604632933,-0.0939534928040329,-0.0842938514938704,-0.0835193574944157,-0.0629916744406652,-0.0315348740894614,-0.0049421663520588,0.040821775899041,0.00356904298149385
5772,0,0.0356282893857673,-0.0318992279250305,-0.0699601120222635,-0.158707908009908,-0.123334859464605,-0.0994885215177467,-0.096682755819146,-0.0976766125624614,-0.060871128771336,-0.0359932419284839,-0.0362854822857848,0.0336949146640806,0.0474885253264654
5773,0,0.0309454338308566,-0.0548172758649914,-0.0915700487401303,-0.144758196159687,-0.130028931743692,-0.102185735140204,-0.0942599271531993,-0.0857395002843566,-0.0568772489010242,-0.0323207357004304,-0.011869839274123,0.0318381870614275,0.00183151478433685
5774,0,-0.020465028081611,-0.0500138886597602,-0.0722474836082549,-0.207354975791457,-0.142071472402732,-0.132351828652757,-0.109201121671997,-0.0926394822615503,-0.0671563216311074,-0.0474348545492076,-0.0400839551933528,0.0280075160999167,0.0064382499543767
5775,0,-0.00444946136286117,-0.0695993661981661,-0.0800150334672495,-0.238155116927986,-0.165963857089828,-0.146293031135701,-0.120653742917971,-0.0953619670978501,-0.0739695422969785,-0.048205009963028,-0.0465429714621927,0.0373403600581608,-0.00337669372002258
5776,0,0.0430776286767356,-0.0595522108915306,-0.101167739821342,-0.166502828875518,-0.160274626200355,-0.129042976459248,-0.112431575071228,-0.0838891215179743,-0.0536496299727673,-0.0330294188938359,-0.019957014544803,0.0261124793321508,-0.00632277188074659
5777,0,0.0262865665311589,-0.0742610200996332,-0.0867582444187742,-0.243959276930788,-0.179531521304564,-0.139966877939253,-0.122717952497038,-0.09721267671241,-0.0784188658309386,-0.045745493066399,-0.0506025788054231,0.0437462853728667,0.00905947926543149
5778,0,0.0305585005871547,-0.0664330594078483,-0.087928160836755,-0.208763843433047,-0.164647744424219,-0.127025723045229,-0.115216292561439,-0.0913801962197802,-0.0715052034493461,-0.0399590265653401,-0.0349178416411211,0.0452806805978534,0.00998338704337942
5779,0,0.0240024157368439,-0.070458837879486,-0.10164864258208,-0.178649270333647,-0.164607249635065,-0.133634986181745,-0.109061773061898,-0.0726561710074896,-0.054330495069524,-0.028261935086748,-0.00897176803060684,0.0378333424781863,-0.0213722750168384
5780,0,0.0452365997127155,-0.0646995678721207,-0.0805014605485099,-0.196063249719846,-0.15688533096712,-0.114831979426147,-0.115119538675709,-0.101605487888261,-0.0879637128785843,-0.0542952838389918,-0.0430468481001283,0.0353756903162254,0.022056482808799
5781,0,0.0236736132889965,-0.0761954664612582,-0.110134714928774,-0.181277050325131,-0.180933764658999,-0.145228203441748,-0.120847720267037,-0.0676288141724032,-0.0511224044035775,-0.0225116991248102,-0.0142891909490586,0.0381976806313722,-0.0367784182575168
5782,0,0.0460261186449782,-0.0665269675482663,-0.085445431911902,-0.180738413104329,-0.156794894646603,-0.112364637789835,-0.114498493217929,-0.0921532414893319,-0.084486378721768,-0.0521503895203633,-0.0325085857933142,0.0370379095948465,0.014167793639253
5783,0,0.0241727393927744,-0.0771242639729282,-0.110889864990997,-0.178089106559996,-0.184155221574669,-0.145661971724044,-0.12084942981649,-0.0584795086870621,-0.0498735074434006,-0.0211658615957061,-0.00983576705676914,0.0414791086144193,-0.0437394269784267
5784,0,0.0401342049800291,-0.063214579633869,-0.0970537863697893,-0.162072472098503,-0.155211168932754,-0.110243914434914,-0.108987824714916,-0.0870338868375584,-0.0807793251457619,-0.0457564058101787,-0.0224397227995601,0.0403621623873884,0.00738784272410942
5785,0,0.00921753270515846,-0.0736868903512141,-0.100166842470511,-0.195769122674125,-0.185450557505288,-0.147853404836001,-0.107770675205002,-0.0391398830054263,-0.0386632067105575,-0.0144015811305256,0.00993689423077626,0.0513787544992952,-0.0494986134388453
5786,0,-0.01824512811221,-0.0778903393549059,-0.0930052996994737,-0.216181238421125,-0.164122038608237,-0.130315593519427,-0.0981347886836745,-0.0672115545070234,-0.0830002265012206,-0.0428627904784934,-0.00829065479765412,0.0481946679244931,-0.0208787309227801
5787,0,-0.0473974627427398,-0.0918916626255015,-0.0922174271991273,-0.254507050053466,-0.178507349534144,-0.145027042659132,-0.0915633840610213,-0.0399544442577507,-0.0698143910256289,-0.0298752470145763,0.00817291406851695,0.0598644225637084,-0.0428180086850463
5788,0,-0.0394394535455199,-0.0895636073871749,-0.0901039196390114,-0.25524551303611,-0.186482310251706,-0.154118645763608,-0.088895283430907,-0.0236425078864677,-0.0468516697596528,-0.0135340611842659,0.0283670862172487,0.068460820031246,-0.0571398081648523
5789,0,-0.0725878943537371,-0.137039962982363,-0.177722552546451,-0.235452792849505,-0.296432905583182,-0.259992040220357,-0.243373041022161,-0.140582811917559,-0.181546445520165,-0.167487118072274,-0.185557068667925,0.026747380950239,-0.0225086416111313
5790,0,-0.0860633501832384,-0.114968508060948,-0.178030415026257,-0.223227966243715,-0.300919551993013,-0.247752560653846,-0.248349509426062,-0.133895189009417,-0.169586833134966,-0.177025133691098,-0.170493146136231,0.027431814333525,-0.0254586031340901
5791,0,-0.0892621326934927,-0.151029589462223,-0.192395696085824,-0.213602950663323,-0.301378557871614,-0.238473151891242,-0.229125281441437,-0.130249865389786,-0.189683816937132,-0.202958472536601,-0.175449216049356,-0.0304015856587974,-0.0424563336399818
5792,0,-0.00569124447223401,-0.178632934483362,-0.118255493055109,-0.266885046132041,-0.27078886371159,-0.274012711030937,-0.177931429162537,-0.156801369919763,-0.159713909154372,-0.121632828257875,-0.183882587651649,-0.00404790485299567,-0.0287467089167476
5793,0,-0.0587226193981156,-0.121824697669567,-0.154483823905922,-0.243006550766019,-0.286602479610754,-0.253072216254333,-0.231506300413981,-0.144365392553648,-0.168623030077096,-0.148035823562082,-0.176438072750826,0.0512840246181356,-0.0203557418653811
5794,0,-0.0871524907535661,-0.0878319724354699,-0.184202003518594,-0.220293404059975,-0.295195174796276,-0.230787541789542,-0.259395713922787,-0.140397971018829,-0.16074454601043,-0.172299909688065,-0.170766562038789,0.0282470989910482,-0.0276094210500923
5795,0,-0.0513106489802503,-0.138875655566483,-0.121686722332486,-0.209127325442641,-0.269385327021244,-0.25327166534895,-0.181894458615248,-0.10798131562662,-0.148689441379638,-0.145915876593188,-0.146939837639732,0.0124192135317645,-0.0272857374214382
5796,0,-0.0792600568003708,-0.153215812508212,-0.181014134381579,-0.213105952656772,-0.294744486156264,-0.241594449331265,-0.219290537982812,-0.132236845481882,-0.185920950135759,-0.194944191689935,-0.170610460805738,-0.0230594636495709,-0.0368133763978263
5797,0,0.00365349668091097,-0.150812975765528,-0.109696033975149,-0.250865161493516,-0.257093495106428,-0.246217116965,-0.173167109718802,-0.159276237216724,-0.134362977475134,-0.115110284651592,-0.173110862797032,-0.0349622387276044,-0.0348194406043995
5798,0,-0.0574594341735439,-0.152707506552605,-0.148087322115804,-0.227554211822246,-0.284773884570849,-0.266134999897578,-0.209519998601542,-0.135861265485309,-0.171946314554521,-0.157666422788925,-0.170135749862671,0.0221160136892591,-0.0194523549952145
5799,0,-0.0706991001680979,-0.117478361777992,-0.165126038971621,-0.230861459700052,-0.295775714036763,-0.259751289662354,-0.235104472764155,-0.148233682972947,-0.163146236729627,-0.153304436034983,-0.161948440280278,0.0633158356711263,-0.00716429726366741
5800,0,-0.0613836618324993,-0.0933565227239607,-0.138318990012137,-0.157880742822487,-0.239805246820175,-0.192653130408481,-0.165953334507274,-0.0805121530297729,-0.125776112010245,-0.132351774471839,-0.09706412178637,0.0130205196987312,-0.015646665410842
5801,0,0.00694660322294416,-0.138678562456643,-0.101023716637227,-0.248816475710477,-0.24663101425208,-0.230561243442845,-0.172502167882867,-0.164765755149493,-0.130651465691836,-0.103848384507509,-0.160826070450147,0.00425748176035778,-0.0281803584609025
5802,0,-0.0253123182311626,-0.110885263371136,-0.0723193144747183,-0.130142243463496,-0.185241670834057,-0.193796565349558,-0.103589261885233,-0.0362425275688604,-0.0973029853882121,-0.0758247706524448,-0.0675072621475963,0.0249522202695698,-0.00104973750567072
5803,0,0.0127531845559874,-0.117914339577862,-0.110147171685288,-0.222076280559973,-0.227590840570662,-0.200922209100012,-0.172908719561822,-0.160229559323219,-0.125057403200515,-0.101925229766032,-0.145869494934801,0.00367009147565867,-0.0324749345601273
5804,0,-0.0171019885120224,-0.112882602585741,-0.0684551758326851,-0.158064531029655,-0.19582264911435,-0.223653358962241,-0.11550194661474,-0.0605708148382188,-0.0969882660833381,-0.0557789580555133,-0.0816964478750671,0.0692946629165117,0.0154061317909409
5805,0,-0.0414490255735801,-0.0873507557369299,-0.129109623022872,-0.180979219263296,-0.236262711941268,-0.222088285684768,-0.165554938303408,-0.106219512784394,-0.106922583001197,-0.079303827532562,-0.0918494365187514,0.0813203077448676,0.0191493507650664
5806,0,0.0176280677658025,-0.0865148202289953,-0.0843606906551116,-0.207603975050445,-0.213121511637805,-0.191413530719185,-0.157228957873192,-0.157333471092575,-0.0933337257942722,-0.0771202661427307,-0.124888672543163,-0.014565045304081,-0.0271221392498132
5807,0,-0.0421039887537965,-0.0747809132204577,-0.13460488876698,-0.188868089462755,-0.240099705210888,-0.225824505847561,-0.166837173622708,-0.116037625967382,-0.104014690532957,-0.0695803782612179,-0.0822541353676339,0.0995496261381643,0.02674798726619
5808,0,-0.0205074427490998,-0.0663550680654971,-0.0841007352493849,-0.128785495851004,-0.174767470052529,-0.171999466247422,-0.102178045077397,-0.0468037180913595,-0.0774450692267281,-0.0521488350638961,-0.0331925358205736,0.0735552347560799,0.0187899162657628
5809,0,-0.00884889735563044,-0.0980549713902855,-0.0448468173682027,-0.100407572981089,-0.131559431423996,-0.165796423618949,-0.0687170895180671,-0.00808053914123663,-0.0692398180439945,-0.0316951445819021,-0.0251337745679633,0.0659692448504823,0.0220140828135771
5810,0,0.020715767346297,-0.0696369992331982,-0.0630962180379586,-0.201963265386068,-0.205938964427543,-0.190111410632191,-0.151696617994456,-0.159705715572282,-0.0742938397946367,-0.0608628143748491,-0.111156706308788,-0.0214097457636465,-0.0203108672241148
5811,0,-0.00643525920358823,-0.113537161876373,-0.043331513386444,-0.0965720589216982,-0.120799762569592,-0.163817036795599,-0.0670490648415178,-0.00584900544982148,-0.0678636637357378,-0.0224666163260291,-0.0255722537066271,0.0690020891508811,0.0302273214480511
5812,0,0.0242002939144825,-0.0703928903960048,-0.0772540046240947,-0.198598586418528,-0.199208198335889,-0.169121072818336,-0.166807801794414,-0.172363024084711,-0.0816759963357075,-0.0763098968463529,-0.116553276599235,-0.0272788333848458,-0.0283042081638244
5813,0,0.00110972684446153,-0.0768485845853618,-0.0454382472667934,-0.0874693496890172,-0.107514996379993,-0.133710825893252,-0.0535003515936087,-0.00408478941788237,-0.0494843641973881,-0.0100693021144691,-0.000876947308706577,0.0735695006998884,0.0334833495362012
5814,0,0.0116823327284725,-0.0420053091425069,-0.0745031890707071,-0.178332752697931,-0.195484742472544,-0.158058586695985,-0.170732952272138,-0.167345387027738,-0.0781164038271573,-0.0769640806972814,-0.104035973882831,-0.0187280459256004,-0.0240149743440972
5815,0,-0.0235780919100492,-0.0391327192034241,-0.132203526217204,-0.127590484816772,-0.196883716037788,-0.149306480925014,-0.150769397098046,-0.0868519067976987,-0.0643525093301376,-0.0674616832620859,-0.0527117864791735,0.0651127891134771,0.0245174557563812
5816,0,-0.0172632204203077,-0.0494435371781211,-0.118967675050878,-0.138332641934579,-0.197601402107408,-0.161043611290667,-0.14676317573499,-0.0914950810880676,-0.0634513622239312,-0.0565593962185788,-0.0619795132793319,0.0740283478320265,0.0259470270128779
5817,0,-0.0216652478002085,-0.0431445353463645,-0.124255205724565,-0.13542427903709,-0.196187788303829,-0.154553770953016,-0.135594783736783,-0.0855415950490764,-0.0606601095853825,-0.0523879224955814,-0.0501826294340785,0.0767864595548469,0.0281043333451096
5818,0,-0.0188286793656569,-0.0559641463908691,-0.114695838878344,-0.14272983001149,-0.194994859831565,-0.168176693945721,-0.13194765881076,-0.0875600366885163,-0.0596999624318387,-0.0418613226247356,-0.054198694056775,0.0825092563977137,0.0309975635567388
5819,0,0.00912766826013556,-0.050933725886079,-0.037655021605096,-0.093983396476548,-0.0963822418412669,-0.130116283762716,-0.033923264260294,-0.00867885730097318,-0.0368805229162876,0.0105495582440609,0.0120312000604796,0.0898907097563431,0.0381825737298001
5820,0,0.00505499804485532,-0.0274849377101998,-0.0859205759705974,-0.157585266118942,-0.183480862721222,-0.135302591355283,-0.179171623712125,-0.170404687274023,-0.086650953152101,-0.0917945261696899,-0.0992175752689789,-0.0214307958987727,-0.0292142934443804
5821,0,-0.01799529625185,-0.0256813344220073,-0.103245991416268,-0.175954127517557,-0.218971230511464,-0.150564476581213,-0.208363324497002,-0.193876809084293,-0.105106988393863,-0.119473274911323,-0.126480998127314,-0.0235935665209365,-0.0218932257332384
5822,0,-0.0135494333920434,-0.0330631021127363,-0.0952553683624592,-0.183899179919628,-0.224226094919791,-0.160027593304629,-0.202871333551415,-0.184112475083053,-0.102860954348311,-0.114745403891669,-0.125228573952374,-0.00815618127113527,-0.0162771264866269
5823,0,0.0160580479759402,-0.0522337935606977,-0.00994172631324564,-0.0877558034202826,-0.0721191146147483,-0.137446972426035,-0.0185238349872243,0.00397151338069612,-0.0324407612883594,0.0253758319931578,0.00780230411666194,0.102335118935084,0.0404992553310319
5824,0,0.0024919144142046,-0.0262146910634777,-0.0703600059379127,-0.153355198977768,-0.179109544574047,-0.127043865320923,-0.181179070541999,-0.171407421324196,-0.0916870767872734,-0.094668064511248,-0.0904937673484003,-0.0155413489799495,-0.0354504722719319
5825,0,-0.0108056975066301,-0.0227415577703851,-0.0950280792538302,-0.160578963461864,-0.198220618367141,-0.135709184710013,-0.202408957392629,-0.192290529803393,-0.0997957460708898,-0.112467431063621,-0.114664848089226,-0.0326017317541665,-0.0267940562123101
5826,0,-0.0138694276253575,-0.0142803249047643,-0.109406866707041,-0.151674509390916,-0.19939652036309,-0.134794580748038,-0.205244826920404,-0.183736646241205,-0.101313737434274,-0.120659435044151,-0.120094165555412,-0.0339008839347795,-0.0202245014742132
5827,0,-0.0119984567916068,-0.0168202161379141,-0.112923391076972,-0.152687000643951,-0.20054461380078,-0.136422160573582,-0.203814290539958,-0.177663314786295,-0.100453836457832,-0.121755133627413,-0.122091299860578,-0.0281061622900084,-0.0152886619469462
5828,0,5.43549304667934e-05,-0.0175800364171657,-0.0896304635012943,-0.150488766097137,-0.193653725714033,-0.136614089043222,-0.179514356516479,-0.150487297044879,-0.0826032810699041,-0.0955289137929933,-0.0984467273741082,0.00593114905724978,-0.0106946308137207
5829,0,0.00288375859592693,-0.0150774827560364,-0.0801706839989618,-0.14463637274232,-0.190391376092178,-0.1367574599914,-0.165032057405115,-0.130098825724451,-0.0739210591818111,-0.0819570711511137,-0.0841234717256346,0.0311828161105552,-0.00467348061517925
5830,0,-0.00241346249304286,-0.0766972234782848,-0.0616376781192495,-0.134666527614445,-0.124892467143287,-0.194881945632502,-0.0607439579371536,-0.058187792932107,-0.0739210620932031,-0.0115770110519183,-0.037385111615847,0.0737707022122414,0.0280847351295095
5831,0,-0.00366052969754327,-0.0237733761385771,-0.0814305844488252,-0.156912602591575,-0.192531774031447,-0.135141518011789,-0.195997093090047,-0.186094839642237,-0.0917896385356165,-0.104010711265255,-0.110973562152536,-0.0398721714793474,-0.0252759599500054
